"","mahal_RBF1","mahal_RBF2","mahal_RBF3","mahal_RBF4","t_mat","Asset_norm","Bias"
"155",6.8453685891247,3.60140952476204,1.91223910243295,0.900682059982712,0.564383561643836,0.996859504132231,1
"156",6.77365639443616,3.62971571474198,1.451340920325,1.0741350375417,0.564383561643836,0.96496,1
"157",6.79400929952017,3.81563261130112,1.35811903967007,1.63318261515831,0.564383561643836,0.935038759689922,1
"158",6.88985686327386,4.11242519628542,1.62799618836146,2.26755372653139,0.564383561643836,0.906917293233083,1
"159",6.99668706728721,3.74234061042281,2.61823479267249,1.43842401338858,0.561643835616438,1.03282051282051,1
"160",6.81020454088709,3.5629737669054,1.9147982044502,0.951986965641736,0.561643835616438,0.998677685950413,1
"161",6.73278888323624,3.58187559065802,1.42945739617242,1.08601730976617,0.561643835616438,0.96672,1
"162",6.7486000798693,3.76205865310897,1.31052639856865,1.62241342394204,0.561643835616438,0.936744186046512,1
"163",6.84103891409045,4.05618277377834,1.57069619593495,2.2480004520814,0.561643835616438,0.908571428571429,1
"164",6.83388095666481,3.57209913976202,2.16890990310194,1.13481706615931,0.558904109589041,1.01299145299145,1
"165",6.70986633545876,3.51004373688641,1.55639891071499,0.996513183393789,0.558904109589041,0.979504132231405,1
"166",6.69028567525756,3.63576565181448,1.2634724816503,1.42368383092966,0.558904109589041,0.94816,1
"167",6.75757964103955,3.90032499582293,1.404509070348,2.03658316612471,0.558904109589041,0.918759689922481,1
"168",6.89428240591554,4.25465329526473,1.82811815132532,2.67518606682782,0.558904109589041,0.891127819548872,1
"169",6.67874225913523,3.41611826540956,2.1158773896262,1.3043331980101,0.547945205479452,1.01521367521368,1
"170",6.54547631507039,3.33921907168602,1.45296533098364,1.15188390893731,0.547945205479452,0.981652892561984,1
"171",6.51990855703382,3.46116259041621,1.10099417329482,1.51388521318681,0.547945205479452,0.95024,1
"172",6.5842235218153,3.73009514195047,1.23496680930723,2.08641860386001,0.547945205479452,0.92077519379845,1
"173",6.72043741412424,4.09285066203338,1.68506843203262,2.70381789812002,0.547945205479452,0.893082706766917,1
"174",6.57392897731473,3.31985086607258,1.8214556325754,1.21892253045739,0.545205479452055,1.0025641025641,1
"175",6.481626959708,3.32321043184012,1.23153362444273,1.28503474121634,0.545205479452055,0.969421487603306,1
"176",6.49357183319255,3.5139059225402,1.05538284350569,1.75760619465289,0.545205479452055,0.9384,1
"177",6.59085331108878,3.83379479596923,1.36508973800308,2.35910397353011,0.545205479452055,0.909302325581395,1
"178",6.75504058981285,4.23107166781676,1.88757347343864,2.9811972809383,0.545205479452055,0.881954887218045,1
"179",6.6069626259275,3.34433174779373,2.11536028768219,1.40130824931518,0.542465753424658,1.01726495726496,1
"180",6.46578525402006,3.25335947525431,1.42283613831721,1.22832501011041,0.542465753424658,0.983636363636364,1
"181",6.43426272243431,3.36799217639273,1.02557870677088,1.55042880306719,0.542465753424658,0.95216,1
"182",6.4945452044854,3.63539931611882,1.14030031790142,2.09861251765829,0.542465753424658,0.922635658914729,1
"183",6.62841813073126,4.00006836855568,1.5994127368772,2.7034250366444,0.542465753424658,0.894887218045113,1
"184",6.60396548132953,3.34408182021866,2.23744742513975,1.52083451067791,0.53972602739726,1.02358974358974,1
"185",6.44111018841793,3.21115802130236,1.50772720634191,1.26008660729557,0.53972602739726,0.989752066115702,1
"186",6.39035982293191,3.29138984298949,1.02591987296261,1.49879917139854,0.53972602739726,0.95808,1
"187",6.43437374644541,3.53523523976519,1.04056236754055,2.00983120399037,0.53972602739726,0.928372093023256,1
"188",6.55505645491705,3.88580573149384,1.46570600970188,2.60032280135982,0.53972602739726,0.900451127819549,1
"189",6.51176811991161,3.25773596658405,2.29234727309592,1.69027933655699,0.531506849315069,1.02837606837607,1
"190",6.33042149654125,3.08916294767936,1.52139838547391,1.39069771032424,0.531506849315069,0.994380165289256,1
"191",6.26452116878295,3.1450460226376,0.955223075531581,1.55561445425402,0.531506849315069,0.96256,1
"192",6.29698254653059,3.37703966465377,0.88516014675102,2.01544051430494,0.531506849315069,0.932713178294574,1
"193",6.40952673574173,3.72468442172517,1.30733660682011,2.57916673299258,0.531506849315069,0.904661654135338,1
"194",6.47049662190729,3.21701657670101,2.27515777992756,1.72385410227506,0.528767123287671,1.02837606837607,1
"195",6.2882723066003,3.04683598763981,1.49668625365691,1.43268930452782,0.528767123287671,0.994380165289256,1
"196",6.22222114980083,3.10407386954386,0.917358219784011,1.59441937297114,0.528767123287671,0.96256,1
"197",6.25517784945705,3.33943216338488,0.846199526649444,2.04638399315759,0.528767123287671,0.932713178294574,1
"198",6.36871544018671,3.6910604117928,1.28254309942968,2.60404121745083,0.528767123287671,0.904661654135338,1
"199",6.50871088393648,3.27488153336378,2.51400018397376,1.91828126891004,0.526027397260274,1.03897435897436,1
"200",6.28942693089173,3.03156220369686,1.70180941939348,1.51451286281503,0.526027397260274,1.00462809917355,1
"201",6.18933516841236,3.02190173732914,1.03394681600143,1.54084279543239,0.526027397260274,0.97248,1
"202",6.19251047044591,3.20747816119024,0.752412484196443,1.91325208882606,0.526027397260274,0.942325581395349,1
"203",6.28113302016271,3.52744973978596,1.07793731680888,2.43679950000854,0.526027397260274,0.913984962406015,1
"204",6.43443358495205,3.19278525159749,2.39567386354255,1.88297001988334,0.523287671232877,1.03470085470085,1
"205",6.22866928638968,2.97573150793575,1.58699835526872,1.53443533049577,0.523287671232877,1.0004958677686,1
"206",6.14198246879388,2.99470376677929,0.93299579128169,1.61434803810732,0.523287671232877,0.96848,1
"207",6.15784198917861,3.2055321970585,0.724943598238493,2.01074130607273,0.523287671232877,0.938449612403101,1
"208",6.25796107993834,3.54453354365277,1.12297663865804,2.54034071672071,0.523287671232877,0.910225563909774,1
"209",6.2252911278083,2.96397014738518,1.75482657289351,1.62108275322582,0.520547945205479,1.00859504132231,1
"210",6.11108467608143,2.92770701888895,1.04410340795816,1.59804061743796,0.520547945205479,0.97632,1
"211",6.10281048083522,3.09701916301468,0.666868117323519,1.9247385973381,0.520547945205479,0.946046511627907,1
"212",6.18273921562167,3.40986507699389,0.956581112416924,2.42141015836552,0.520547945205479,0.917593984962406,1
"213",6.24321169933407,2.99852825956415,2.25379609182314,1.96761019747958,0.512328767123288,1.03111111111111,1
"214",6.04582522763608,2.7978209782041,1.42862384691865,1.68979966603524,0.512328767123288,0.99702479338843,1
"215",5.96980525011659,2.84533054677808,0.744194382443629,1.80593514940921,0.512328767123288,0.96512,1
"216",5.99786737011061,3.08868945636845,0.592899466726756,2.1988231311561,0.512328767123288,0.935193798449612,1
"217",6.11084553831154,3.45682209205896,1.10171918533105,2.71403489442844,0.512328767123288,0.907067669172932,1
"218",6.26683915269945,3.04220989145021,2.44540522625285,2.11617054916815,0.50958904109589,1.03931623931624,1
"219",6.0394421552648,2.78010696462292,1.60117978326207,1.76085382479542,0.50958904109589,1.00495867768595,1
"220",5.93584442423448,2.77115787685714,0.863067765369649,1.78602904343923,0.50958904109589,0.9728,1
"221",5.93988631641852,2.97395255614538,0.500470171922853,2.11786010917368,0.50958904109589,0.942635658914729,1
"222",6.03295622434161,3.31791951947189,0.924657922760581,2.60231447167705,0.50958904109589,0.914285714285714,1
"223",6.00667841980802,2.74574863339817,1.63066851373082,1.81139905220454,0.506849315068493,1.00677685950413,1
"224",5.89633382555495,2.72374575041405,0.875398369547683,1.81660276878845,0.506849315068493,0.97456,1
"225",5.89498403633003,2.91924194813923,0.454982602942221,2.12927639500507,0.506849315068493,0.944341085271318,1
"226",5.98405788890641,3.26065481494261,0.868567447002191,2.60123988217436,0.506849315068493,0.91593984962406,1
"227",6.15471081439313,2.92332035849492,2.3311248528043,2.13113672111915,0.504109589041096,1.03555555555556,1
"228",5.93829146151756,2.68261129664112,1.48371165564161,1.82764400764042,0.504109589041096,1.00132231404959,1
"229",5.8465703759258,2.70224120122314,0.737762968190573,1.89326601592315,0.504109589041096,0.96928,1
"230",5.86271452035204,2.93328812839099,0.439177954019712,2.23973438976971,0.504109589041096,0.93922480620155,1
"231",5.96745857778999,3.29990991212017,0.961287036758297,2.72464787686401,0.504109589041096,0.910977443609023,1
"232",6.09223811638111,2.85554521544728,2.25325230305539,2.13076895822448,0.501369863013699,1.03282051282051,1
"233",5.88450935031133,2.63261017865153,1.40544431816732,1.86124177629651,0.501369863013699,0.998677685950413,1
"234",5.80174823203013,2.67337970226608,0.658363130519995,1.95413596268129,0.501369863013699,0.96672,1
"235",5.82663464722898,2.92343008597958,0.428724711374681,2.31250317931929,0.501369863013699,0.936744186046512,1
"236",5.93948888333171,3.30418270519633,1.00252604632819,2.8001068132442,0.501369863013699,0.908571428571429,1
"237",5.8530150995044,2.59243695245118,1.81557979830959,2.07665922544201,0.493150684931507,1.01641025641026,1
"238",5.70263808368265,2.49546540412766,0.97694583067766,1.9910635734251,0.493150684931507,0.982809917355372,1
"239",5.67557822226394,2.66160493598521,0.284599603766354,2.22644039600157,0.493150684931507,0.95136,1
"240",5.75171663375471,3.00776570225332,0.64853032130607,2.65462454236544,0.493150684931507,0.921860465116279,1
"241",5.9095308194905,3.45162435120643,1.32753450768336,3.1676332673256,0.493150684931507,0.894135338345865,1
"242",5.74535301682964,2.48488309783354,1.51521882920331,2.04815458589569,0.49041095890411,1.00478632478632,1
"243",5.63778072521925,2.48600617465037,0.688538978537533,2.08424127924314,0.49041095890411,0.971570247933884,1
"244",5.65040190806477,2.73387334600327,0.23977168736782,2.40255148073938,0.49041095890411,0.94048,1
"245",5.76135202085801,3.13371390447828,0.893997151882817,2.87130214627422,0.49041095890411,0.911317829457364,1
"246",5.94831799230761,3.60894394564198,1.57977477814255,3.40104870362465,0.49041095890411,0.88390977443609,1
"247",5.73690381687296,2.47424372361477,1.66337466044839,2.11987224387257,0.487671232876712,1.01094017094017,1
"248",5.60563951852768,2.42293978984573,0.822796292599848,2.09452488407962,0.487671232876712,0.977520661157025,1
"249",5.59768301669112,2.63437205135377,0.159263263641137,2.36463345320781,0.487671232876712,0.94624,1
"250",5.69182387267883,3.01484629771646,0.748706895685583,2.80493642147544,0.487671232876712,0.916899224806202,1
"251",5.86577753848552,3.48152344435454,1.44054790669167,3.31941918578413,0.487671232876712,0.889323308270677,1
"252",5.66873910903523,2.40703581362165,1.53641450718486,2.13652950592037,0.484931506849315,1.00615384615385,1
"253",5.55503842883189,2.39779834536529,0.697361516790251,2.15965529655865,0.484931506849315,0.972892561983471,1
"254",5.56382025743855,2.64575403033003,0.155339705448341,2.45951752954507,0.484931506849315,0.94176,1
"255",5.67303002312559,3.05100344009135,0.852171089017872,2.91273559275367,0.484931506849315,0.912558139534884,1
"256",5.85992179792786,3.53276393092362,1.54534340410083,3.43138915548869,0.484931506849315,0.885112781954887,1
"257",5.53614035548693,2.32583423547392,0.964067659145683,2.15765835576381,0.482191780821918,0.983760683760684,1
"258",5.50709557640814,2.50860693102191,0.154545602701248,2.38319775795665,0.482191780821918,0.951239669421488,1
"259",5.59134395504429,2.89057224809579,0.641516110273074,2.80597120979035,0.482191780821918,0.9208,1
"260",5.76417963459976,3.37274558267835,1.36409707659366,3.31916634345887,0.482191780821918,0.892248062015504,1
"261",6.0023579098361,3.89508801906401,2.04468952168576,3.86382289409519,0.482191780821918,0.865413533834586,1
"262",5.43449671195361,2.19681323970867,1.15087247884835,2.27454638147759,0.473972602739726,0.991452991452991,1
"263",5.37608039911033,2.32556309808527,0.32191144327518,2.42846733402487,0.473972602739726,0.958677685950413,1
"264",5.43744262535153,2.68474834900723,0.46424330307124,2.79815221784603,0.473972602739726,0.928,1
"265",5.59381963093723,3.1620472019387,1.19294647412743,3.27790716396139,0.473972602739726,0.89922480620155,1
"266",5.82108918252778,3.68705011309897,1.87911419893331,3.80228120909489,0.473972602739726,0.87218045112782,1
